Category,Size,Distance,tsne_1,tsne_2
baseball bat,Large,0.58987516,-26.712643,40.34878
baseball bat,Small,0.6462089,-25.308348,36.52947
baseball bat,Medium,0.56595117,-25.769604,39.069084
baseball bat,Large,0.76548463,-27.016842,42.978672
baseball bat,Small,0.6280898,-29.384756,37.021038
baseball bat,Medium,0.71971345,-24.441376,38.113846
baseball bat,Large,0.87924373,-9.40078,57.63067
baseball bat,Small,0.6907131,-25.111452,36.484116
baseball bat,Large,0.8342164,-30.182104,43.22034
baseball bat,Medium,0.5722888,-27.754066,41.8728
baseball bat,Medium,0.6875505,-27.734715,42.2536
baseball bat,Large,0.9311837,-35.562515,-47.215523
baseball bat,Medium,0.5998699,-25.110819,37.64984
baseball bat,Small,0.9669619,15.537025,-32.37049
baseball bat,Large,0.88169044,-36.321457,-46.897774
baseball bat,Large,0.8112135,-35.923473,-46.401684
baseball bat,Large,0.58859193,-27.004526,40.568047
baseball bat,Medium,0.6543862,-29.958326,41.486923
baseball bat,Medium,0.6563279,-29.04414,36.808445
baseball bat,Medium,0.7863888,-32.721146,37.995663
baseball bat,Medium,0.56408477,-27.614426,40.39084
baseball bat,Large,0.69984865,-34.634323,-46.66726
baseball bat,Large,0.5803222,-25.500868,38.945698
baseball bat,Medium,0.60275257,-26.830227,36.4978
baseball bat,Medium,0.74383587,-35.0472,37.515915
baseball bat,Small,0.9797729,-30.121044,15.439847
baseball bat,Medium,0.5907924,-25.691591,35.897346
baseball bat,Medium,0.8585777,-9.23502,41.826824
baseball bat,Large,0.85349166,-35.940723,-46.457153
baseball bat,Medium,0.87349474,-38.2203,2.6244018
baseball bat,Medium,0.550472,-27.750439,38.94177
baseball bat,Small,0.63581926,-25.194323,36.689957
baseball bat,Small,0.96702856,5.858899,-11.942222
baseball bat,Large,0.6150327,-27.684143,39.713097
baseball bat,Large,0.56770945,-27.78313,39.740532
baseball bat,Medium,0.5873063,-25.539227,37.087044
baseball bat,Large,0.5931892,-26.011889,39.927555
baseball bat,Large,0.74038315,-34.497505,-46.718063
baseball bat,Medium,0.7135639,-29.727478,39.26111
baseball bat,Small,0.9552017,-66.2018,11.997334
baseball bat,Large,0.777678,-33.856754,39.48839
baseball bat,Large,0.6942486,-34.54139,38.424957
baseball bat,Medium,0.6914091,-30.513966,37.53732
baseball bat,Small,1.0367389,-52.46541,5.0163436
baseball bat,Large,0.62303144,-26.876476,41.328857
baseball bat,Medium,0.9531579,-19.04207,24.955784
baseball bat,Medium,0.70202464,-27.76064,42.60155
baseball bat,Medium,0.57630515,-27.328575,41.35559
baseball bat,Large,0.7569335,-33.867672,39.49673
baseball bat,Medium,0.6061371,-27.399006,40.124626
baseball bat,Large,0.85716254,-38.55971,43.892704
baseball bat,Large,0.82881933,-35.404537,-46.224106
baseball bat,Medium,0.8542696,-37.159718,1.8238951
baseball bat,Medium,0.56937397,-26.594143,40.536873
baseball bat,Small,1.0328761,-87.42681,-2.4082708
baseball bat,Medium,0.72253686,-30.4661,36.344456
baseball bat,Medium,0.6734638,-28.500383,39.576214
baseball bat,Large,0.7408307,-33.66939,39.663868
baseball bat,Small,0.8023707,-25.39492,33.518036
baseball bat,Medium,0.7640978,-32.26531,37.648346
baseball bat,Small,0.96205497,5.2708893,-11.141966
baseball bat,Small,0.8273309,-32.445606,36.80763
baseball bat,Medium,0.621391,-27.395754,36.267742
baseball bat,Medium,0.62706476,-26.824047,40.323154
baseball bat,Medium,0.70770574,-26.897663,36.90374
baseball bat,Medium,0.7291854,-28.349674,42.926346
baseball bat,Large,0.6685123,-29.837627,41.491016
baseball bat,Large,0.7932366,-33.437244,39.898426
baseball bat,Large,0.8983679,-35.770443,-47.21152
baseball bat,Small,1.019594,5.96722,-11.867737
baseball bat,Small,0.6799686,-30.483238,36.251274
baseball bat,Small,1.0810789,-87.32941,-2.2987337
baseball bat,Large,0.68021536,-26.749584,42.97287
baseball bat,Medium,0.81129086,-33.138493,37.501755
baseball bat,Medium,0.6677476,-28.31567,38.565346
baseball bat,Medium,0.57236344,-27.692522,39.63546
baseball bat,Small,0.88860136,-38.203945,2.725344
baseball bat,Large,0.79535353,-35.88805,-46.28308
baseball bat,Medium,0.71468693,-29.797424,37.534424
baseball bat,Medium,0.59389335,-27.77153,38.130646
baseball bat,Large,0.7766981,-34.652996,-46.66993
baseball bat,Small,0.6362227,-26.707699,36.652744
baseball bat,Small,0.7401839,-25.256739,35.24998
baseball bat,Large,0.571677,-26.617937,40.606697
baseball bat,Small,0.60898256,-27.133327,36.06688
baseball bat,Medium,0.72312057,-30.833887,36.09192
baseball bat,Small,0.941501,-3.322237,41.7559
baseball bat,Large,1.0057572,53.39637,8.816318
baseball bat,Large,0.71730095,-28.367022,40.789307
baseball bat,Large,0.7133802,-22.200533,39.831562
baseball bat,Medium,0.71394634,-25.59944,33.870605
baseball bat,Large,0.6776597,-25.687967,40.527504
baseball bat,Medium,0.56791514,-25.393816,37.1727
baseball bat,Medium,0.58539385,-25.929934,39.325706
baseball bat,Small,0.6367294,-30.393229,37.23293
baseball bat,Medium,0.5554932,-27.29549,39.761295
baseball bat,Medium,0.6078996,-25.685041,38.99488
baseball bat,Medium,0.6221813,-27.206388,42.226612
baseball bat,Medium,0.92618614,5.3221345,49.9285
baseball bat,Medium,0.6918202,-27.35569,42.39503
baseball glove,Small,0.5627441,-40.161198,-15.589289
baseball glove,Small,0.5349919,-37.97047,-14.130074
baseball glove,Small,0.7245723,-41.578342,-12.028626
baseball glove,Medium,0.6554462,-40.14503,-17.29617
baseball glove,Medium,0.6367435,-37.95167,-14.927912
baseball glove,Small,0.48456255,-39.817104,-15.397447
baseball glove,Medium,0.9778728,-28.676237,14.116769
baseball glove,Small,0.74218744,-42.84802,-15.610342
baseball glove,Medium,0.6604254,-37.072277,-17.098791
baseball glove,Medium,0.6021333,-38.29757,-16.41368
baseball glove,Small,0.8852166,-12.003293,26.650618
baseball glove,Small,0.732596,2.0296218,-2.468341
baseball glove,Small,1.01966,3.8418531,46.412827
baseball glove,Medium,0.56263995,-39.47302,-16.678032
baseball glove,Small,0.7541649,-42.836594,-15.709328
baseball glove,Medium,0.72147816,-37.722454,-17.522789
baseball glove,Medium,0.9236601,8.691684,5.715352
baseball glove,Small,0.60784656,-42.34578,-14.871029
baseball glove,Small,0.71101385,-42.934536,-14.322059
baseball glove,Medium,0.6132462,-38.986897,-17.073877
baseball glove,Small,0.68784076,-40.219044,-13.25195
baseball glove,Small,0.63373566,-39.243942,-13.253683
baseball glove,Medium,0.69898087,-39.804085,-17.613985
baseball glove,Small,0.70172006,-43.520336,-13.811482
baseball glove,Medium,0.6370476,-37.78166,-15.009438
baseball glove,Small,0.99670345,-28.881626,14.637449
baseball glove,Small,0.8299515,10.950071,-16.06124
baseball glove,Small,1.0810046,-85.09565,-12.441154
baseball glove,Small,0.9745786,12.8513155,-16.517426
baseball glove,Small,0.6200603,-42.68339,-13.383748
baseball glove,Small,0.49479395,-40.568504,-15.275063
baseball glove,Medium,0.5521489,-38.72858,-15.687157
baseball glove,Small,0.5546141,-38.87436,-13.729301
baseball glove,Medium,0.65313286,-38.399776,-17.401718
baseball glove,Medium,0.777229,-39.827225,-19.3338
baseball glove,Small,0.930981,11.653647,-10.977605
baseball glove,Small,0.81890464,-0.9252013,-1.2374876
baseball glove,Medium,0.6966265,-37.159874,-13.714491
baseball glove,Small,0.5333144,-40.5886,-14.393252
baseball glove,Medium,0.57155675,-39.89447,-16.804365
baseball glove,Medium,0.6927934,-38.178875,-13.132288
baseball glove,Small,0.8022111,-43.225998,-12.136288
baseball glove,Small,0.6383414,-41.994244,-15.42578
baseball glove,Small,0.82809585,-42.007473,-11.913304
baseball glove,Small,0.87537205,-44.19334,-13.837229
baseball glove,Small,0.9336951,11.67857,-10.763511
baseball glove,Medium,0.52765954,-38.758484,-15.834584
baseball glove,Small,0.5460845,-37.496033,-14.084058
baseball glove,Medium,0.52376676,-38.79514,-14.304532
baseball glove,Small,0.95301163,-26.830227,14.84639
baseball glove,Small,0.951002,12.6009865,-16.653885
baseball glove,Small,0.51149124,-39.825985,-15.139669
baseball glove,Small,0.5897307,-39.02884,-13.4348
baseball glove,Small,0.7958958,-12.123516,26.415747
baseball glove,Medium,0.77657455,-36.54657,-17.321726
baseball glove,Medium,0.587419,-40.000275,-16.864893
baseball glove,Medium,0.82040775,-40.969868,-11.67605
baseball glove,Medium,0.921215,-28.539988,43.617634
baseball glove,Medium,0.74260706,-36.510242,-13.886559
baseball glove,Medium,0.54096305,-38.949543,-15.006925
baseball glove,Small,0.7093328,-43.181545,-13.041901
baseball glove,Medium,0.56394815,-38.62652,-16.290903
baseball glove,Medium,0.61732435,-39.593567,-17.037294
baseball glove,Small,0.5151914,-39.952423,-14.092822
baseball glove,Small,0.9861538,-54.598297,6.34392
baseball glove,Small,0.85557777,-42.606647,-22.061323
baseball glove,Medium,0.53210104,-38.619038,-14.96677
baseball glove,Medium,0.7939647,-39.44528,-19.45918
baseball glove,Medium,0.5283716,-38.55548,-14.16694
baseball glove,Small,0.53816354,-38.90934,-15.549877
baseball glove,Medium,0.774293,-40.449394,-11.774432
baseball glove,Small,0.7363692,-42.73539,-12.302923
baseball glove,Small,0.8822818,6.542129,-8.135521
baseball glove,Medium,0.53103137,-38.50562,-15.245499
baseball glove,Medium,0.6513167,-38.81974,-17.074173
baseball glove,Medium,0.6566503,-38.141293,-15.830156
baseball glove,Medium,0.62561065,-39.771606,-13.999191
baseball glove,Large,0.86538255,-35.940796,-17.550028
baseball glove,Small,0.5881787,-40.810024,-16.02221
baseball glove,Small,0.6729204,-42.406487,-14.674235
baseball glove,Medium,0.79738545,-36.88523,-12.881778
baseball glove,Medium,0.61365455,-37.513428,-16.35117
baseball glove,Small,1.04305,-84.88635,-5.413555
baseball glove,Medium,0.67001086,-37.356728,-17.057579
baseball glove,Medium,0.8987766,2.8079474,0.721504
baseball glove,Small,0.78849274,-43.581432,-13.651359
baseball glove,Medium,0.6350881,-37.360012,-15.600596
baseball glove,Small,0.555661,-39.572365,-14.877572
baseball glove,Small,0.69759595,-42.09395,-12.3483715
baseball glove,Medium,0.6694132,-37.467213,-15.051408
baseball glove,Medium,0.50816625,-38.769783,-14.46151
baseball glove,Small,0.9747418,14.75184,38.906563
baseball glove,Large,1.0757443,36.889565,11.474757
baseball glove,Small,0.6498602,-40.283222,-13.305577
baseball glove,Medium,0.6160011,-38.202644,-13.448545
baseball glove,Medium,0.6458649,-40.01228,-17.218668
baseball glove,Medium,0.9744292,-28.635637,13.953169
baseball glove,Small,0.87846345,-12.505485,25.781355
baseball glove,Medium,0.93323934,-4.374453,-2.054976
baseball glove,Medium,0.5092359,-39.782402,-15.654091
skateboard,Medium,0.5668771,-11.807138,58.469505
skateboard,Small,0.565023,-12.850173,58.275864
skateboard,Large,0.612648,-15.367466,52.277813
skateboard,Medium,0.45508263,-14.8955965,53.705658
skateboard,Small,1.0331628,3.793592,46.337402
skateboard,Small,1.0554235,-86.062584,-4.7547693
skateboard,Medium,0.46324056,-13.934456,55.06029
skateboard,Medium,0.43424043,-14.411035,54.472607
skateboard,Medium,0.487282,-12.309054,56.611355
skateboard,Large,0.8617483,-10.525684,53.027348
skateboard,Medium,1.040153,7.9831734,41.894524
skateboard,Medium,0.509975,-13.718921,55.881752
skateboard,Medium,1.0191864,12.860408,-13.436453
skateboard,Medium,0.5228518,-12.302441,56.806522
skateboard,Large,0.6253182,-16.381552,52.624615
skateboard,Medium,0.6839,-13.081438,52.44221
skateboard,Large,0.61690074,-14.780553,52.02142
skateboard,Large,0.48464623,-14.956173,53.943546
skateboard,Medium,0.7317004,-10.741862,59.385746
skateboard,Large,0.6017579,-12.242936,54.278267
skateboard,Medium,0.50578725,-13.834347,52.99383
skateboard,Large,0.5563778,-14.586752,55.697495
skateboard,Medium,0.5231531,-15.298678,54.83697
skateboard,Medium,0.5963623,-12.824526,52.276283
skateboard,Medium,0.6617196,-10.809545,55.217644
skateboard,Small,0.9009259,-3.1156256,41.304115
skateboard,Large,0.527494,-15.260428,53.970345
skateboard,Small,0.79115224,-12.144081,59.64109
skateboard,Large,0.48251858,-15.165144,54.14301
skateboard,Large,0.79186887,-17.356941,51.227562
skateboard,Medium,0.50754774,-13.45484,54.52614
skateboard,Large,0.44447476,-14.110097,54.903828
skateboard,Large,0.4705551,-13.462064,55.259304
skateboard,Small,0.66632015,-9.880906,56.7374
skateboard,Medium,0.44740206,-12.774079,56.25171
skateboard,Medium,0.67308515,-10.8069,56.31078
skateboard,Medium,0.5674093,-12.753712,57.271095
skateboard,Small,0.75614965,4.190528,49.71584
skateboard,Small,0.97538185,6.5442505,43.84772
skateboard,Large,0.54830176,-15.613257,52.00334
skateboard,Large,0.48368752,-14.467774,54.773354
skateboard,Large,0.45191067,-14.914847,53.318317
skateboard,Medium,0.7006313,-9.632573,57.295815
skateboard,Medium,0.5281054,-13.736341,53.421074
skateboard,Medium,0.5162055,-12.173878,56.929005
skateboard,Large,0.81176674,-17.119112,51.337456
skateboard,Medium,0.49745035,-12.269653,55.58751
skateboard,Large,0.99515337,46.28738,-13.258113
skateboard,Large,0.9471363,39.60319,-5.8104873
skateboard,Medium,0.6655122,-11.016574,55.328976
skateboard,Large,0.81966925,38.745266,19.177814
skateboard,Medium,0.84240603,-20.13547,47.830772
skateboard,Large,0.49255437,-15.181615,52.96561
skateboard,Medium,0.6779845,-11.552417,59.023106
skateboard,Medium,0.49753273,-14.047114,53.727108
skateboard,Small,0.85411495,3.2650506,49.12506
skateboard,Medium,0.6184666,-13.506464,58.410793
skateboard,Small,0.6795831,-12.837522,58.698048
skateboard,Small,0.8892201,3.2324247,49.00193
skateboard,Medium,0.6472035,-12.848773,58.595562
skateboard,Medium,0.7432356,-12.197017,52.03525
skateboard,Small,0.72909296,3.9349256,50.151917
skateboard,Large,0.8125569,-16.529305,49.435154
skateboard,Medium,0.7025453,-14.106215,57.006187
skateboard,Large,0.51473427,-14.566665,52.561363
skateboard,Medium,0.43173254,-14.389127,54.16188
skateboard,Large,0.6590212,-10.888176,52.986855
skateboard,Large,0.48835835,-15.269773,53.176083
skateboard,Medium,0.9970164,9.560513,38.094315
skateboard,Small,0.7924492,-3.2438338,41.69341
skateboard,Medium,0.56414723,-12.2659235,58.071926
skateboard,Large,0.57075495,-15.689127,54.3656
skateboard,Small,1.0627023,-88.10676,-4.8047137
skateboard,Medium,0.4781611,-14.326621,53.553055
skateboard,Medium,0.4922075,-12.832383,56.947224
skateboard,Large,0.49534184,-14.947576,52.825092
skateboard,Medium,0.6479525,-10.535155,55.41114
skateboard,Small,0.6498703,-9.898659,56.740013
skateboard,Medium,0.7382917,-14.581087,58.22904
skateboard,Large,0.61051637,-16.174347,52.69669
skateboard,Medium,0.5528964,-11.85743,58.269657
skateboard,Large,0.60257924,-15.965661,53.16772
skateboard,Small,1.0973713,-84.34784,-11.02365
skateboard,Medium,0.81854504,-11.526612,51.77021
skateboard,Medium,0.9356966,-27.641817,36.004494
skateboard,Large,0.7666047,-15.835476,50.97979
skateboard,Medium,0.49298847,-14.00866,53.095318
skateboard,Large,0.556175,-12.698689,54.582893
skateboard,Small,0.53169364,-12.16176,57.098804
skateboard,Medium,1.0565698,27.036259,35.386295
skateboard,Large,0.7005793,-16.877316,54.00613
skateboard,Small,0.65117973,-1.6819048,48.971237
skateboard,Large,0.8051602,30.64984,19.639074
skateboard,Medium,0.6133014,-10.916198,59.07156
skateboard,Medium,0.5646879,-11.683118,55.441727
skateboard,Medium,0.5524469,-13.613356,58.05471
skateboard,Large,0.47796518,-15.146678,53.72392
skateboard,Large,0.68527126,-8.119559,53.257183
skateboard,Large,0.5450793,-15.886744,53.61013
skateboard,Medium,0.5126387,-12.680324,56.424313
surfboard,Large,0.6289253,-8.17432,51.652744
surfboard,Small,0.58858395,-6.7108183,44.5406
surfboard,Medium,0.5554356,-9.911224,47.29821
surfboard,Small,0.7991896,-3.254239,44.497513
surfboard,Small,1.0666265,-87.928406,-4.0181475
surfboard,Small,0.68809724,-4.800153,44.58192
surfboard,Medium,0.73016554,-15.063083,44.40965
surfboard,Medium,0.69895804,-8.563608,43.362617
surfboard,Small,0.6084178,-5.676676,44.771004
surfboard,Small,1.0514501,-87.91666,-8.093709
surfboard,Small,0.9488749,9.557888,-11.759824
surfboard,Medium,0.6111133,-9.031199,45.386475
surfboard,Medium,0.49691734,-7.2353997,46.119995
surfboard,Medium,0.5669112,-9.352032,47.892117
surfboard,Medium,0.7624712,-19.940477,17.07322
surfboard,Large,0.7827768,-16.726383,46.665894
surfboard,Medium,0.5380574,-7.7435827,46.808464
surfboard,Medium,0.74805886,-6.780042,42.21219
surfboard,Small,1.0363281,-56.760693,13.339303
surfboard,Medium,0.6293939,-8.142487,45.944386
surfboard,Large,0.6123389,-13.565462,46.34
surfboard,Medium,0.58366066,-10.688923,47.341114
surfboard,Large,0.60762703,-7.132514,50.08563
surfboard,Small,0.67404497,-4.180315,46.788097
surfboard,Large,0.7652391,-14.209874,45.22986
surfboard,Medium,1.063217,2.33796,20.513493
surfboard,Small,0.5971581,-8.203494,44.429043
surfboard,Medium,0.9284433,14.246534,33.494953
surfboard,Medium,0.59776217,-10.101131,47.55506
surfboard,Medium,0.59859484,-9.240046,45.448505
surfboard,Large,0.84772044,-17.28989,47.011204
surfboard,Large,0.6952541,-12.231321,47.229023
surfboard,Medium,1.0012671,2.2147682,20.81635
surfboard,Medium,0.5512045,-6.773581,46.767105
surfboard,Small,0.7938984,-0.9813017,44.45737
surfboard,Medium,0.935744,0.47445977,46.721752
surfboard,Medium,0.64032775,-8.649793,44.685585
surfboard,Large,0.7232945,-7.001837,49.68867
surfboard,Large,0.8167781,-16.427603,46.338158
surfboard,Small,0.6506446,-4.0549355,44.72355
surfboard,Medium,1.0484529,34.451202,-14.126523
surfboard,Medium,0.74062335,-2.098336,44.716415
surfboard,Large,0.68479437,-15.595562,48.30212
surfboard,Medium,0.59974897,-9.035063,48.23312
surfboard,Small,0.78391796,0.23657764,46.447273
surfboard,Medium,0.6408611,-10.965637,44.246788
surfboard,Medium,0.6653159,-11.296917,44.188908
surfboard,Small,0.76445645,26.809874,-44.950794
surfboard,Medium,0.55989087,-9.215667,48.069984
surfboard,Medium,0.6525023,-13.712092,48.46195
surfboard,Medium,0.6942101,-11.529692,32.14288
surfboard,Large,0.83929145,-17.449726,46.487934
surfboard,Small,0.9831446,6.4391327,44.830837
surfboard,Large,0.8214809,-17.375256,47.010143
surfboard,Large,0.58239126,-13.172747,47.17331
surfboard,Medium,0.66929984,-9.596221,48.4518
surfboard,Medium,0.56024057,-7.0455885,47.841267
surfboard,Medium,0.6234387,-9.504851,46.515614
surfboard,Large,0.9776187,29.722342,26.863943
surfboard,Small,0.5843499,-6.4343047,44.680023
surfboard,Large,0.90145206,37.663857,-5.730701
surfboard,Medium,0.4901506,-7.9219947,46.617676
surfboard,Small,0.8374801,-0.8277395,44.231537
surfboard,Medium,0.65782917,-13.3404255,46.076252
surfboard,Medium,0.5062918,-7.108769,46.321724
surfboard,Medium,0.6304169,-5.046237,47.48069
surfboard,Small,0.5681082,-6.611267,45.32395
surfboard,Small,0.7027777,-11.652324,32.073624
surfboard,Medium,0.6239813,-12.64977,45.14898
surfboard,Large,0.59348744,-7.282014,50.321636
surfboard,Medium,0.9903376,14.806355,33.412476
surfboard,Medium,0.56981313,-10.4399,47.116077
surfboard,Medium,1.0234323,2.1932406,20.862396
surfboard,Small,0.74632204,-3.492021,41.906544
surfboard,Large,0.8310504,-16.267473,45.71051
surfboard,Medium,0.53094393,-8.557949,46.387363
surfboard,Medium,0.76510453,-15.236922,43.994263
surfboard,Large,0.5703165,-12.808663,47.102848
surfboard,Large,0.6781652,-14.4963455,46.868958
surfboard,Medium,0.6375983,-6.65765,46.83183
surfboard,Medium,0.64486945,-8.550412,43.665062
surfboard,Small,0.77726775,-0.58303976,44.230175
surfboard,Large,0.9886119,2.347692,20.571886
surfboard,Small,0.680791,-5.4425597,43.501785
surfboard,Medium,0.8130431,-0.96288145,45.04102
surfboard,Small,0.7900396,-4.0768604,44.789272
surfboard,Medium,0.7494352,-6.4415116,49.214535
surfboard,Large,0.6851322,-14.984911,44.936302
surfboard,Medium,0.62965167,-7.3794274,44.257614
surfboard,Large,0.60166687,-13.323903,46.917435
surfboard,Small,0.8294642,1.8191323,45.27588
surfboard,Small,0.73950356,-0.77451897,44.34976
surfboard,Medium,0.94553196,14.153725,33.526592
surfboard,Medium,0.9734958,2.3228073,20.544455
surfboard,Large,0.57034343,-13.263253,46.43748
surfboard,Small,0.57813597,-6.082826,44.640594
surfboard,Medium,1.0200304,2.2130399,20.802372
surfboard,Medium,0.7152723,-6.625106,42.61493
surfboard,Medium,0.643856,-6.8445735,47.874157
surfboard,Medium,1.017699,2.3313441,20.473469
tennis racket,Medium,0.8174408,-20.911757,16.491722
tennis racket,Medium,0.63040364,-27.47172,35.433952
tennis racket,Large,0.75612146,-14.175807,34.320183
tennis racket,Small,0.6556074,-15.291445,31.270699
tennis racket,Medium,0.7910462,-19.891035,16.882181
tennis racket,Small,0.987994,-3.0547736,40.65885
tennis racket,Large,0.6997048,-15.859619,33.06351
tennis racket,Medium,0.52981025,-18.063282,32.98239
tennis racket,Medium,0.5067586,-16.893568,30.999342
tennis racket,Large,0.78928894,-16.377861,36.555885
tennis racket,Medium,0.70585316,-27.161896,35.164196
tennis racket,Large,0.53263843,-17.864908,34.280327
tennis racket,Medium,0.72453254,-19.027859,30.837133
tennis racket,Large,0.61490065,-20.118414,34.31104
tennis racket,Large,0.7419292,-26.125122,38.94259
tennis racket,Medium,0.5386402,-16.970959,33.599934
tennis racket,Medium,0.7199218,-30.532408,34.976788
tennis racket,Medium,1.0014186,19.816822,-8.224805
tennis racket,Large,0.6621003,-19.23151,34.494926
tennis racket,Large,0.5790667,-17.710342,35.081535
tennis racket,Medium,0.5604374,-19.055555,34.486984
tennis racket,Medium,0.74480325,-20.877829,34.182503
tennis racket,Medium,0.5838341,-16.99744,30.841743
tennis racket,Medium,0.70741105,-17.793238,30.566927
tennis racket,Small,1.0192069,-50.2308,12.634885
tennis racket,Medium,0.6192104,-16.456316,30.900816
tennis racket,Large,0.5742181,-15.973332,32.83987
tennis racket,Medium,0.58475864,-20.996078,35.901707
tennis racket,Medium,0.5479405,-16.475275,31.040627
tennis racket,Medium,0.7947951,-20.02083,16.71866
tennis racket,Medium,0.54467034,-18.51318,33.911076
tennis racket,Medium,0.60226816,-20.452736,35.00236
tennis racket,Small,0.89951944,-22.28132,9.6340885
tennis racket,Medium,0.77625185,-19.097982,33.0903
tennis racket,Medium,1.1411933,22.501614,-8.658718
tennis racket,Large,0.6696873,-19.804544,33.85466
tennis racket,Medium,0.5187445,-17.308012,33.708622
tennis racket,Medium,0.53256905,-17.52282,33.76406
tennis racket,Medium,0.50144947,-17.631876,34.59642
tennis racket,Medium,0.5441035,-20.671785,35.583252
tennis racket,Medium,0.8444992,-25.844742,35.43023
tennis racket,Medium,0.70241225,-20.935198,39.543476
tennis racket,Medium,0.77037245,-28.205782,40.910892
tennis racket,Small,0.8258167,-21.209381,16.294584
tennis racket,Medium,0.59527725,-15.785383,31.263742
tennis racket,Medium,0.7037671,-14.805081,32.025578
tennis racket,Small,0.7993645,12.195068,40.703888
tennis racket,Medium,0.66616243,-14.523583,31.435253
tennis racket,Medium,0.8541836,0.25678834,41.517574
tennis racket,Medium,0.5349585,-16.567533,33.55168
tennis racket,Small,0.8355191,-43.794277,-10.909338
tennis racket,Medium,0.61721754,-18.161646,36.348824
tennis racket,Medium,1.1315316,15.510018,-3.8355048
tennis racket,Medium,0.54248834,-19.339518,34.58456
tennis racket,Large,0.58338475,-17.612137,35.384117
tennis racket,Medium,0.640123,-18.907763,31.04789
tennis racket,Medium,0.544942,-16.104382,31.18273
tennis racket,Medium,0.72859687,-19.442127,17.749207
tennis racket,Medium,0.562929,-17.354641,35.187847
tennis racket,Large,0.82720536,-14.641994,35.852764
tennis racket,Small,0.7691526,-27.48903,34.898743
tennis racket,Medium,0.63377583,-15.585418,31.27934
tennis racket,Small,0.8856644,-24.742418,31.306854
tennis racket,Large,0.68579274,-14.967648,35.228306
tennis racket,Small,0.7755247,13.135792,41.384438
tennis racket,Medium,0.5722815,-17.448965,35.37525
tennis racket,Large,0.5897961,-17.484577,35.519577
tennis racket,Large,0.60079086,-18.451277,34.686794
tennis racket,Medium,0.6452893,-18.271374,32.54566
tennis racket,Large,0.7250977,-14.226404,34.19637
tennis racket,Medium,0.75720173,-22.19969,28.264479
tennis racket,Medium,0.74467844,-22.166065,34.896652
tennis racket,Medium,0.83616734,-28.007065,34.023888
tennis racket,Large,0.5920558,-17.544277,35.474693
tennis racket,Large,0.9387313,30.594282,-14.75995
tennis racket,Medium,0.52724975,-16.873371,33.49709
tennis racket,Large,0.7228138,-26.472101,38.61649
tennis racket,Medium,0.73524845,-14.283485,31.525745
tennis racket,Medium,0.5405567,-16.586641,33.500324
tennis racket,Medium,0.54423994,-16.995579,34.40428
tennis racket,Medium,0.8416052,-30.735672,37.695427
tennis racket,Large,0.5687702,-17.822243,35.57709
tennis racket,Medium,0.9047882,-26.57036,43.747444
tennis racket,Medium,0.57109994,-18.659184,33.96163
tennis racket,Small,0.8671661,-21.842842,27.272673
tennis racket,Medium,0.5822075,-17.32946,30.78617
tennis racket,Small,0.7967231,-13.916626,30.611828
tennis racket,Medium,0.7275478,-30.500751,34.976074
tennis racket,Small,0.7662279,-12.155693,31.891405
tennis racket,Large,0.61663824,-16.812405,36.01038
tennis racket,Medium,0.76755446,-24.406466,38.28988
tennis racket,Medium,0.7653558,-19.483572,17.794827
tennis racket,Medium,0.5601076,-15.634985,32.047375
tennis racket,Medium,0.5742997,-18.768396,34.42728
tennis racket,Small,0.8072634,-22.346123,17.49898
tennis racket,Large,0.4836001,-17.450071,34.8196
tennis racket,Large,0.5491905,-16.77919,33.857536
tennis racket,Medium,0.6101395,-17.74134,35.50078
tennis racket,Small,0.58499765,-15.00915,31.61981
tennis racket,Small,0.902231,1.5396167,-4.3471227
bottle,Large,0.8331387,-13.278957,-17.118158
bottle,Medium,0.8117811,-22.401001,-6.6565437
bottle,Small,0.77309537,-29.158978,-10.390444
bottle,Medium,0.70900315,-17.924303,-20.553493
bottle,Small,0.63103676,-18.983368,-16.160057
bottle,Small,1.0423937,-82.95597,-11.746582
bottle,Small,0.62208897,-16.94063,-16.50928
bottle,Large,0.8917451,-12.714655,-14.42368
bottle,Small,1.0054455,-49.53367,2.5519953
bottle,Small,0.78839415,-33.51228,-4.9179387
bottle,Small,0.7499427,-19.379587,-16.904219
bottle,Small,0.8286405,-4.262189,-18.34823
bottle,Small,0.7069443,-18.126184,-16.036474
bottle,Medium,0.66224456,-17.748127,-20.046843
bottle,Medium,0.67972827,-18.87144,-18.931406
bottle,Small,0.9064212,-28.967604,-10.430294
bottle,Small,0.80732626,-24.25863,-19.281513
bottle,Small,0.8456918,-46.9066,-7.46125
bottle,Small,0.79079777,-32.647556,-3.9847476
bottle,Medium,0.68204415,-18.611193,-18.74652
bottle,Large,0.92678165,12.261679,7.4407372
bottle,Medium,0.84659064,-17.883593,-12.819443
bottle,Small,0.67456305,-19.992706,-18.575462
bottle,Small,1.0238008,4.0225077,50.70595
bottle,Small,0.6012789,-16.611872,-17.08008
bottle,Small,0.64380974,-17.524855,-17.466782
bottle,Medium,0.74660486,-16.067585,-17.25759
bottle,Large,0.81740445,-13.637257,-22.402176
bottle,Small,0.68379855,-19.694714,-18.378288
bottle,Small,0.9460344,-21.933811,-12.094894
bottle,Medium,0.9394158,-33.850296,30.596273
bottle,Small,1.075467,-85.1992,-11.024041
bottle,Medium,0.822418,-17.862316,-12.850763
