Category,Area,Distance,Log_Area,tsne_1,tsne_2
banana,8566.5546,0.8641702,3.9328061872591085,-26.730831,-49.756226
banana,3385.2806,0.5769394,3.529594672424701,-37.292034,-56.011326
banana,13152.779999999999,0.67657346,4.119017555948046,-36.237,-59.298485
banana,1735.9229999999998,0.82422453,3.239530457351558,-34.29278,-54.537792
banana,4048.5446,0.75621563,3.607298927958796,-39.839104,-57.80221
banana,8848.681700000001,0.7352841,3.946878573176704,-36.4151,-59.22607
banana,35201.7696,0.72354746,4.546564496097388,-32.90015,-57.7947
banana,7026.6792000000005,0.6137967,3.8467501264630646,-35.930218,-57.038094
banana,24194.2953,0.6973494,4.38371297706343,-35.75165,-57.882595
banana,1857.2412,0.71872634,3.268868309246877,-38.935238,-55.085987
banana,30689.1351,0.6367446,4.486984649051231,-35.255333,-57.880222
banana,7081.2495,0.7089891,3.8501098965423712,-39.769825,-57.2065
banana,1233.716,0.7215364,3.09121519711368,-38.230545,-56.22422
banana,16117.115799999998,0.86769587,4.20728732628946,-25.231031,-44.36835
banana,4306.093000000001,0.6696768,3.634083405178751,-37.545048,-57.33689
banana,7155.550700000001,0.86180747,3.85464306322056,-41.323124,-57.878773
banana,28132.8507,0.69846165,4.449213741427626,-32.50076,-57.86339
banana,8352.9908,0.6769248,3.9218420030733507,-37.650406,-56.714375
banana,5917.450000000001,0.5939977,3.772134597008246,-36.069298,-56.26155
banana,3045.972,0.64312327,3.4837259067802653,-38.003242,-56.24134
banana,6267.716399999999,0.8809503,3.7971093373974596,-34.172707,-53.78404
banana,15574.023,0.8839531,4.192400811734581,-18.351048,-47.319016
banana,11651.150399999999,0.742467,4.066368808426935,-39.33376,-58.019817
banana,116674.37730000001,0.935952,5.066975491700793,-6.158873,-50.197083
banana,90746.32840000001,0.72862506,4.957829062491872,-35.108543,-58.763588
banana,88733.952,0.783002,4.948089824397012,-32.608456,-58.378937
banana,6828.525,0.8657337,3.834326903748773,-41.65693,-58.008663
banana,5197.080199999999,0.5273338,3.7157594187949012,-36.657894,-55.64452
banana,274340.0,1.0641639,5.4382891343007485,56.75701,5.1786637
banana,28157.0016,0.7909375,4.449586405516019,-35.030045,-59.16397
banana,3166.2228999999998,0.6578334,3.500541485647139,-38.95265,-55.751183
banana,2373.4697,0.5809627,3.3753836918341147,-38.018272,-55.28981
banana,14397.0364,0.7593949,4.158273102679392,-36.17555,-59.41396
banana,188.49120000000002,0.68159544,2.275291079312886,-54.155674,-28.998297
banana,422.604,0.91021323,2.62593360338763,-53.8238,-31.750721
banana,127.51829999999998,0.9333245,2.105572514328539,-40.393112,-52.265224
banana,2200.0175999999997,0.64045346,3.342426155164164,-36.679047,-55.976017
banana,8060.420099999999,0.6706843,3.906357677333291,-36.058765,-55.533283
banana,404.06300000000005,0.9012046,2.6064490839701873,-50.174763,-23.6177
banana,1868.1307000000002,0.8906949,3.271407257495311,-41.327454,-23.6247
apple,786.9792,0.79666245,2.8959632540304767,-49.210682,-22.551651
apple,118.2335,0.7607746,2.0727405459515698,-49.39253,-32.41829
apple,4864.5149,0.82245916,3.6870395379738734,-25.250822,-46.04392
apple,3371.0412000000006,0.7892072,3.5277640603890563,-16.648094,-40.890163
apple,144.66969999999998,0.8706536,2.160377580872002,-54.34107,-21.792559
apple,3508.052,0.9662645,3.545066022306797,-37.511005,-52.056705
apple,606.186,0.9257228,2.7826059020201273,-41.274952,-30.48548
apple,384.5472,0.73380166,2.584949653478077,-44.903885,-32.274796
apple,1883.2206,0.85273737,3.27490119614581,-51.388527,-22.11741
apple,27323.828,0.8572708,4.436541542843195,-17.7526,-40.643066
apple,4581.0869999999995,0.73754394,3.6609685395955873,-25.508715,-39.62613
apple,105.777,0.8843448,2.0243912455916306,-35.993336,-24.747412
apple,389.266,0.7737407,2.5902464724126744,-21.133781,-35.73355
apple,1407.5711999999999,0.8154082,3.148470372251648,-50.899338,-22.723066
apple,43164.4726,0.8233346,4.635126438903865,-25.983068,-44.982628
apple,5309.013,0.8699275,3.7250137887846213,-50.870884,-21.485163
apple,9326.666,0.8765407,3.969726424392937,-27.971806,-46.409374
apple,3184.304,0.8795023,3.5030145223885505,-48.573204,-22.169722
apple,626.3919999999999,0.7340454,2.7968462024693608,-44.69836,-31.869999
apple,508.9722,0.7157254,2.706694061872487,-20.640207,-38.056477
apple,2051.886,0.69648474,3.3121532282983295,-21.268986,-36.35856
apple,3401.3434,0.8521611,3.5316504805644193,-49.88449,-21.269611
apple,7584.3894,0.7266934,3.87992062258025,-19.346436,-37.880703
apple,751.461,0.81861615,2.8759064461014963,-50.360256,-23.005564
apple,723.4344,0.71896523,2.8593991560360137,-45.158638,-31.73194
apple,148.2681,0.8248127,2.1710477222744053,-50.754745,-36.402447
apple,155.50189999999998,0.77305454,2.191735699822499,-47.68232,-31.746367
apple,395.60569999999996,0.7229309,2.5972625404092495,-45.16496,-32.04769
apple,1191.4859999999999,0.72415996,3.076088943737895,-22.60735,-36.275425
apple,132.5106,0.75696826,2.1222506204417106,-47.376816,-33.027996
apple,191.08859999999999,0.9767137,2.281234778605126,-54.41277,-28.397013
apple,41664.8313,0.8085592,4.619769627716277,-17.514656,-41.35666
apple,1289.5512,0.8315934,3.1104385899295934,-41.3404,-30.477734
apple,328.6448,0.87048817,2.516726765022983,-35.704403,-24.601141
apple,171.5154,0.73192096,2.234303120499814,-48.306488,-31.747843
apple,1045.4175,0.989793,3.0192897657921707,-32.81517,-40.270493
apple,7540.5666,0.82186055,3.87740398008838,-25.044014,-40.54458
apple,20485.89,0.9112868,4.311454836421582,-17.51003,-43.22943
apple,275.8725,0.8723614,2.4407084105426184,-45.478928,-30.90227
apple,31840.056,0.9510008,4.502973822899476,-18.269985,-46.958202
apple,17551.694100000004,0.82736903,4.244319041187809,-15.35191,-37.10234
apple,2978.2368,0.6978676,3.473959225600428,-16.407864,-42.000732
apple,2527.3779999999997,0.8557653,3.4026702007791316,-15.64197,-42.63038
apple,21762.893999999997,0.8344716,4.337716646755,-19.062317,-36.72664
apple,4716.3094,0.782808,3.6736022880059824,-20.228521,-36.76388
apple,13.2784,1.0583698,1.123145747243285,-84.587906,-11.982966
apple,56184.7912,0.87104297,4.749618771230789,-24.460981,-46.07597
apple,410.29339999999996,0.8844671,2.6130945309405065,-51.48605,-36.269054
apple,526.4372,0.7542359,2.7213465705449202,-21.739864,-35.86387
apple,13597.656,1.0003749,4.133464049987708,-13.1977215,-56.008106
apple,25678.271,0.821785,4.4095657779467095,-17.574675,-41.279934
apple,10527.6765,0.7708938,4.022332531244855,-17.542194,-43.055714
apple,99568.206,0.9179625,4.998120682167741,3.0815184,-28.128023
apple,98.14649999999999,0.79482347,1.9918748168469855,-46.5259,-33.689278
apple,200.6856,0.7443792,2.3025162112273803,-46.61124,-33.66867
apple,21171.7727,0.81311995,4.325757222761813,-21.793983,-41.370663
apple,90.7368,0.73152995,1.9577834590070564,-48.503002,-32.507065
apple,5733.51,0.8483099,3.758420574311675,-16.088356,-41.885353
apple,75.60000000000001,0.89446557,1.8785217955012066,-37.194344,-24.593979
apple,6811.6261,0.8389491,3.833250800893116,-25.2426,-46.042625
apple,1822.1678999999997,0.7403766,3.260588391673184,-20.23167,-38.199123
apple,2950.3656,0.7501854,3.469875835715295,-22.2977,-36.70093
apple,152.1075,0.85767555,2.182150628440316,-50.097843,-32.534122
apple,16560.8344,0.7469797,4.219082214464961,-19.355276,-37.672913
apple,126.3757,0.8243853,2.1016635741800296,-49.325573,-31.69629
apple,955.8197,0.8366971,2.980375977338913,-49.57425,-33.958153
apple,61023.726,0.75985754,4.785498721363369,-17.494028,-41.384766
apple,857.1822,0.83433855,2.933073144028632,-50.366634,-23.084593
apple,3197.6515,0.6757773,3.504831129868544,-21.291176,-37.037144
apple,5012.348,0.7142287,3.700041215800376,-20.352621,-36.79862
apple,930.0672,0.7583476,2.9685143286989066,-22.70004,-36.305485
apple,97879.0986,0.84303385,4.990689961141046,-14.947594,-44.24605
apple,60.6777,0.8115474,1.7830291104100215,-46.376854,-33.808643
apple,102.00959999999999,0.79354936,2.0086410446132867,-48.521656,-32.771282
apple,6216.901199999999,0.80690867,3.793573965544806,-19.679136,-38.888187
apple,870.6519999999999,0.8204025,2.939844601988215,-51.473793,-22.216633
apple,794.5799999999999,0.8527205,2.900137629434482,-48.657703,-22.561178
apple,5195.6275,0.855394,3.7156380068171604,-18.627226,-37.892525
apple,1205.5679999999998,0.69688994,3.0811917117618983,-21.124865,-36.8201
apple,148.68619999999999,0.8634531,2.1722706622545176,-54.360588,-21.812008
apple,110.39800000000001,0.8776889,2.0429612056682567,-37.209175,-24.781204
apple,70.7351,0.98537254,1.8496349718391074,-10.713376,-2.3199995
apple,78191.0823,0.8804919,4.893157224559265,-20.80832,-43.660076
apple,18193.032,0.80753076,4.259905083403094,-17.518497,-43.16418
apple,2986.7680000000005,0.7035971,3.47520148968385,-20.938765,-37.013577
apple,465.366,0.8835077,2.667794650218911,-48.587906,-22.503279
apple,15750.156200000001,0.87650186,4.197284865202552,-16.597363,-41.036762
apple,12755.908,0.85167605,4.1057113783008985,-20.39454,-39.543896
apple,6395.0018,0.7876505,3.805840671055479,-20.221489,-39.18276
apple,78120.0,0.85717636,4.892762234615817,-24.178001,-46.14132
apple,4787.990000000001,0.7561579,3.6801532346856356,-51.039383,-22.886747
apple,102.17460000000001,0.8503694,2.0093429461816954,-50.61878,-36.50498
apple,3580.9143999999997,0.8861872,3.5539939395396942,-51.479687,-27.797312
apple,9734.0257,0.8124125,3.9882924885433466,-15.788956,-44.68084
apple,765.0818999999999,0.90713227,2.88370792772124,-49.72396,-34.17043
apple,6073.2672,0.82219523,3.783422388801272,-16.066393,-41.948544
apple,795.7953,0.7342494,2.9008013698567474,-21.57237,-36.126476
apple,2463.7991,0.7190597,3.3916052922429873,-22.147167,-36.72698
apple,5343.195,0.93974584,3.7278010240572494,-41.435112,-40.41912
apple,9696.790799999999,0.91486347,3.986628026177787,-28.467045,-47.210655
sandwich,20079.375799999998,0.6354715,4.3027502079336815,-15.186414,-64.7414
sandwich,2141.3111999999996,0.86522615,3.330679788556156,-37.80332,-32.943565
sandwich,58630.008,0.71445537,4.768119953443805,-13.458449,-65.70372
sandwich,4702.914,0.88556916,3.6723670370775836,-38.761753,-29.846516
sandwich,41030.990000000005,0.63220805,4.613111995795821,-12.981142,-66.951965
sandwich,120705.2874,0.8126507,5.0817262944415855,-14.222147,-70.02521
sandwich,43290.876,0.8520544,4.636396373942446,22.988106,-12.115195
sandwich,22218.644800000002,0.7061871,4.346717566133623,-19.005669,-63.935024
sandwich,30531.2715,0.6945436,4.484744891227423,-17.062334,-64.29915
sandwich,2409.64,0.8543827,3.381952163864518,-28.105284,-53.24682
sandwich,62494.91359999999,1.0324405,4.795844671978566,-38.402447,41.725662
sandwich,137567.1616,0.72168326,5.138514776646939,-13.090558,-68.64359
sandwich,1953.4656,0.8799233,3.2908057678199696,-40.467583,-19.544962
sandwich,39994.32139999999,0.7837887,4.601998332335026,-9.735924,-63.79249
sandwich,18920.7724,0.7251532,4.276938861569513,-13.883299,-62.363358
sandwich,807.4024000000001,0.8969108,2.907090036014607,-37.43015,-30.780685
sandwich,27382.1625,0.67982703,4.437467743459443,-18.515688,-61.60912
sandwich,85886.346,0.6016476,4.933924126250474,-12.029446,-67.165215
sandwich,901.7029,0.91126627,2.9550634664278017,-38.436184,-27.543383
sandwich,547.452,0.9414729,2.7383460467103515,-39.64383,-25.335798
sandwich,1955.0274,0.9230192,3.2911528484763437,-40.928368,-19.087923
sandwich,4849.3116,0.6954258,3.6856800912742522,-15.77375,-59.32927
sandwich,3315.0571999999997,0.8864403,3.5204910263848483,-39.311493,-29.367651
sandwich,12266.5502,0.7208108,4.088722440496998,-16.388748,-65.26737
sandwich,1018.6617000000001,0.87992144,3.0080299777090045,-38.08172,-32.958687
sandwich,7069.9902,0.7896975,3.849418811804131,-17.869232,-67.026535
sandwich,24364.23,0.8654006,4.3867526906183905,-29.201632,-35.793816
sandwich,20932.351,0.6893877,4.320818008510064,-15.998169,-64.12171
sandwich,22824.996,0.72210187,4.358410710097768,-12.440249,-63.10072
sandwich,32541.141200000002,0.69917935,4.512432779337538,-17.913769,-64.82514
sandwich,4288.605200000001,0.794061,3.632316067840073,-35.55229,-31.908957
sandwich,4628.808800000001,0.6971705,3.6654692419580313,-16.591944,-59.998367
sandwich,1157.6523000000002,0.9689044,3.0635781389543832,-31.070116,-38.48431
sandwich,112180.10509999999,0.79732907,5.0499158425582245,-14.078433,-69.96622
sandwich,32435.6135,0.735186,4.511022116761231,-19.92515,-64.362595
sandwich,33228.5625,0.7631577,4.521511553682521,-12.092471,-58.52142
sandwich,35324.2,0.69495773,4.548072335006944,-11.793055,-69.35099
sandwich,4784.8063999999995,0.81318754,3.679864370302484,-39.28542,-29.372452
sandwich,64290.8014,0.61524,4.808148839378361,-12.926395,-67.591675
sandwich,74924.70420000001,0.68846446,4.874625037042289,-13.091544,-67.4281
sandwich,2601.4626,0.9420231,3.4152175866301415,-29.368187,-53.256004
sandwich,14105.7808,0.6953923,4.149397130742803,-12.542199,-56.381687
sandwich,41430.3008,0.7664362,4.617318086455569,-12.467291,-60.080544
sandwich,11698.276499999998,0.7667786,4.068121882115789,-20.46412,-63.47209
sandwich,79970.8469,0.727333,4.902931695267596,-12.472201,-70.94517
sandwich,87862.8594,0.720988,4.943805332794934,-12.688361,-68.35743
sandwich,78341.2319,0.6687964,4.893990396458283,-9.35589,-69.62273
sandwich,18445.5434,0.88943154,4.265891453932313,-10.186229,-55.430885
sandwich,23739.653000000002,0.66131973,4.375474366628404,-16.571598,-63.27639
sandwich,6835.898999999999,0.80649585,3.834795637421035,-12.668734,-56.124638
sandwich,27633.573600000003,0.65216935,4.441437051923514,-13.817981,-67.67951
sandwich,76052.6604,0.74090564,4.881114410720785,-8.866762,-65.25861
sandwich,149833.26119999998,0.6007294,5.175608232269833,-12.191969,-67.49057
sandwich,9241.1784,0.7606614,3.965727354335522,-20.246565,-64.360016
sandwich,65884.0192,0.68961215,4.818780085080879,-14.315484,-66.27966
sandwich,87910.6322,0.6600492,4.944041403248415,-12.156651,-68.621284
sandwich,199415.8336,0.69722205,5.299759638289112,-10.609672,-68.00471
sandwich,1060.6778,0.915202,3.0255834791577034,-38.911396,-34.938984
sandwich,1868.7263,0.8700205,3.271545697791855,-35.56735,-28.02522
sandwich,8954.239500000001,0.9036547,3.952028706323657,-47.883587,-44.995884
sandwich,52349.17600000001,0.60512817,4.7189098500746605,-16.723587,-62.900818
sandwich,87461.05619999999,0.67155707,4.941814717681398,-11.2418585,-66.970695
sandwich,1678.6718,0.970387,3.224965794779069,-4.5016217,-2.217863
sandwich,7597.3905,0.7045816,3.880664449378704,-16.441944,-59.73798
sandwich,5022.7544,0.8228343,3.700941942775818,-31.223137,-31.561245
sandwich,28140.7664,0.69729334,4.44933592105745,-14.906994,-67.78256
sandwich,126.2977,1.1182809,2.101395441716031,-54.779484,7.027168
sandwich,119306.3745,0.810482,5.0766636485003165,-14.167069,-69.88534
sandwich,1627.1871,0.7960234,3.211437492596231,-35.655624,-29.738407
sandwich,93917.41,0.7027206,4.972746107346706,-13.104541,-70.46371
sandwich,1303.0251,0.9299835,3.114952781550271,-33.2491,-30.742231
sandwich,1176.2232000000001,0.9419816,3.07048974123896,-31.057835,-38.510834
sandwich,125333.9824,0.78914267,5.098068839293172,-8.0989,-69.33126
sandwich,81960.281,0.6209184,4.913603438705978,-12.199391,-68.014366
sandwich,98698.3236,0.6684914,4.99430977620102,-9.434501,-69.78108
sandwich,5401.27,0.7128968,3.732495887442139,-9.986232,-57.771904
sandwich,29615.621100000004,0.65646243,4.471520845113859,-12.659873,-63.44073
sandwich,43493.9184,0.7503106,4.6384285353461845,-9.50433,-69.42238
sandwich,5046.5745,0.6652983,3.702996688904049,-15.777704,-59.340466
sandwich,339.0332,0.979638,2.530242228795421,-38.660046,-25.076248
sandwich,43828.887500000004,0.66020495,4.641760447182754,-16.685457,-62.983925
sandwich,28700.9096,0.6424578,4.457895660775835,-16.118155,-67.07664
sandwich,1341.4742,0.9763295,3.127582324488106,-39.928402,-29.103352
sandwich,20611.0165,0.59673244,4.314099410966726,-16.980427,-63.351616
sandwich,34525.384,0.6084295,4.538138517609934,-16.436762,-63.492573
sandwich,7495.47,0.7194547,3.8747988702739296,-17.82354,-66.93482
sandwich,140808.47240000003,0.661799,5.148628786950047,-12.016749,-67.65053
sandwich,792.8652,0.94728506,2.899199356456946,-39.764248,-25.298634
sandwich,8260.542000000001,0.8289325,3.917008543674712,-15.966336,-56.860046
sandwich,53168.081399999995,0.7513378,4.7256509888372795,-8.805428,-67.82379
sandwich,27303.581000000002,0.65767854,4.4362196106505944,-13.630916,-67.53167
sandwich,11856.1149,0.6696929,4.073942399491036,-16.590633,-64.02991
sandwich,205330.86560000002,0.75523984,5.312454237983353,-11.449087,-67.9815
sandwich,13578.8184,0.69523025,4.132861980203222,-16.158737,-65.1577
sandwich,32599.2387,0.81632763,4.51320745797439,-14.7889385,-70.79133
sandwich,1932.0687000000003,0.8585597,3.2860225648850903,-29.32572,-53.255276
sandwich,1477.434,0.8993318,3.1695080891634295,-30.99925,-38.564396
sandwich,14379.426,0.7539463,4.157741550163133,-18.68806,-64.37996
sandwich,58737.255999999994,0.6929282,4.7689136539352655,-16.073145,-63.28877
sandwich,29554.714799999998,0.64924914,4.470626772807428,-17.670076,-63.67162
orange,24290.238,0.75578964,4.385431770119264,-24.816898,-41.909084
orange,7753.843800000001,0.66214705,3.8895170479632535,-25.055803,-43.267525
orange,6619.43,0.5871996,3.8208205938939948,-25.728926,-42.40078
orange,98.75970000000001,0.8509086,1.9945797620158439,-44.145985,-36.065388
orange,3122.496,0.7063557,3.4945018907038063,-49.631493,-20.513151
orange,22601.8528,0.65785193,4.354144042148901,-26.125061,-44.705902
orange,490.4919,0.9006531,2.6906318398212687,-44.23219,-36.124046
orange,1749.5044999999998,0.7940108,3.2429150638938924,-48.459522,-24.402233
orange,4521.7584,0.6623529,3.6553073540398824,-26.149052,-43.829067
orange,5663.277,0.5600636,3.7530678041886723,-25.532705,-42.06321
orange,14769.2725,0.83897704,4.169359103503085,-17.789669,-43.905727
orange,20471.9138,0.7420631,4.311158444222273,-17.997398,-44.244144
orange,296.808,0.753659,2.472475602499954,-44.486794,-33.986057
orange,702.4337999999999,0.68842095,2.8466054009622743,-43.55876,-33.9245
orange,26276.544000000005,0.82673836,4.419568244433068,-15.640514,-44.806305
orange,1127.0826000000002,0.6305286,3.0519557451585104,-42.69917,-33.689632
orange,10578.588899999999,0.83155286,4.024427740117397,-21.60709,-42.61546
orange,299806.56,0.9513428,5.476841131316237,-3.8693945,-50.845554
orange,4827.4815,0.60388017,3.683720618140027,-26.766066,-42.675823
orange,18201.8592,0.75000125,4.260115750570899,-23.019958,-42.706665
orange,6233.097599999999,0.8937533,3.794703927278582,-51.457527,-27.512623
orange,36743.9084,0.79913646,4.5651853497453745,-22.020254,-43.61535
orange,20130.1152,0.7253786,4.30384626026278,-23.098785,-42.488194
orange,23.2254,0.8928724,1.3659632023770603,-82.52627,-14.93942
orange,2412.072,0.79672724,3.38239026728901,-24.268707,-37.924725
orange,7416.3854,0.7724436,3.870192290276717,-27.932322,-46.361774
orange,12052.4985,0.7936383,4.081077086104701,-16.453224,-45.04917
orange,2797.5448,0.65894115,3.446777050066161,-27.591091,-41.84631
orange,22.7878,1.0668133,1.3577023991610886,-82.55156,-11.965631
orange,543.451,0.94136983,2.735160392232885,-52.142735,-31.333235
orange,6816.937199999999,0.6669949,3.8335892931448416,-25.547798,-41.954426
orange,205.5898,0.85065174,2.3130015640508534,-53.807266,-20.267374
orange,328.104,0.7013259,2.516011525013717,-44.086945,-34.055805
orange,7573.8138,0.62254864,3.8793146239130682,-25.296835,-43.46038
orange,217.4748,0.8497938,2.3374089401182285,-52.383217,-25.594345
orange,13262.658,0.6972798,4.122630570754405,-22.982374,-41.81652
orange,9275.3505,0.8271825,3.9673303298601073,-28.663652,-47.532974
orange,118759.56240000001,0.94991744,5.0746685886577945,-13.805089,-68.90479
orange,358.70719999999994,0.76074576,2.5547400939575042,-45.35269,-32.353283
orange,265.87170000000003,0.674686,2.424672112480378,-51.456516,-19.616909
orange,4079.2192,0.75827783,3.6105770430941564,-27.52584,-45.911125
orange,2790.4866,0.67767406,3.445679941362613,-42.80884,-32.672993
orange,29520.549899999998,0.855304,4.470124443134448,-18.809448,-61.615913
orange,91.39,0.8077064,1.9608986773266608,-48.91133,-31.854595
orange,4114.8144,0.79311883,3.6143502510006162,-27.58762,-43.700077
orange,419.9384999999999,0.66464436,2.6231856926209565,-43.64715,-34.044724
orange,9507.3672,0.7057713,3.9780602678506467,-23.730572,-43.03306
orange,83240.404,0.79845697,4.920334179354882,-20.800682,-43.662197
orange,9126.4992,0.6308883,3.9603042200662735,-24.024076,-42.767334
orange,1088.0316,0.6355192,3.0366415088790135,-42.658314,-33.52088
orange,3517.7744000000002,0.68804514,3.5462679840763176,-26.326107,-41.092022
orange,7950.1352,0.61486846,3.9003745143312734,-26.101318,-42.726242
orange,4729.6714,0.5967144,3.674830968618554,-26.113178,-41.28627
orange,23.046,1.0772647,1.3625955575488198,-32.848198,-10.1932125
orange,5358.796800000001,0.60467696,3.7290672893608634,-26.304022,-42.606052
orange,28.196099999999994,0.8928724,1.450189042162938,-82.52627,-14.93942
orange,89466.0872,0.9023417,4.951658443886188,-31.108217,-59.27988
orange,1012.1702,0.855129,3.0052535467980253,-55.65539,-26.15931
orange,589.996,0.65090847,2.7708490672627946,-43.440563,-33.834446
orange,4593.9259,0.6792136,3.6621839857478515,-49.471928,-20.441021
orange,5371.7019,0.82068896,3.7301119037030745,-35.689243,-54.090755
orange,4569.7851,0.61818635,3.6598957772955383,-25.890043,-40.332664
orange,156.86190000000002,0.91707313,2.195517471126183,-49.607586,-31.026926
orange,7388.928400000001,0.7962971,3.8685814581901687,-25.663296,-45.97047
orange,592.75,0.7312712,2.772871562650226,-43.658127,-33.172688
orange,3114.6403,0.6016621,3.493407898589017,-27.427332,-41.015163
orange,8919.3879,0.6803669,3.950335051598812,-22.790947,-42.115486
orange,9927.9453,0.8718035,3.9968593756649677,-28.579632,-47.567226
orange,4124.8529,0.6969739,3.615408465405362,-26.892159,-39.992577
orange,20881.152000000002,0.87786084,4.319754454744118,-17.77676,-70.353004
orange,13215.956400000001,0.9135372,4.121098597222778,-18.470236,-69.85311
orange,5316.206600000001,0.5607552,3.725601850279813,-25.776682,-41.909935
orange,11292.7906,0.7913212,4.052801275177871,-22.502193,-44.71994
orange,5969.418000000001,0.65024364,3.7759319908094864,-25.291372,-40.54522
orange,27987.110200000003,0.68083787,4.446958057845043,-24.934168,-44.160442
orange,13348.454,0.6573877,4.1254309692100355,-24.848282,-43.054344
orange,2060.166,0.7777759,3.3139022155048035,-50.04931,-20.608786
orange,157.85750000000002,0.909088,2.198265220572462,-52.31551,-25.646734
orange,476.30080000000004,0.74747247,2.6778813109579347,-52.99531,-18.388157
orange,537.285,0.81811374,2.7302047160420555,-44.00299,-38.697094
orange,3701.5131,0.6360841,3.568379290729607,-26.939476,-40.16567
orange,1182.3346000000001,0.90097,3.072740399023819,-47.783875,-24.12864
orange,16817.070200000002,0.69385964,4.225750337074117,-22.945927,-42.641273
orange,12629.58,0.63108295,4.10138890821841,-24.233953,-42.745865
orange,14919.2156,0.68482,4.173745990057105,-23.931194,-42.643337
orange,12.69,1.0435219,1.1034616220947047,-82.10324,-9.616628
orange,14.482699999999998,0.8928724,1.1608495346367695,-82.52627,-14.93942
orange,25493.2554,0.9541692,4.406425296904486,-15.262673,-45.271564
orange,3469.396,0.6504191,3.5402538734365967,-27.560982,-41.93926
orange,17004.188000000002,0.7424736,4.230555897924775,-22.61986,-41.98905
orange,5220.612800000001,0.6379362,3.717721483852508,-25.380987,-42.952873
orange,12285.1939,0.74228305,4.089382015438443,-22.656029,-42.22548
orange,62.495400000000004,0.940855,1.7958480520938715,-17.860302,0.44831774
orange,160.68800000000002,0.7961818,2.2059834453484486,-49.169395,-31.640701
orange,1090.3568,0.90952164,3.037568636394776,-51.258835,-22.403223
orange,9847.9242,0.8866629,3.9933446971482374,-15.0217705,-45.703087
orange,3473.5245999999997,0.9812973,3.540770378957149,-46.742004,-49.664913
orange,40539.554,0.8064982,4.607878966448642,-21.986511,-43.675907
orange,919.2022,0.8376796,2.9634110551131236,-35.27434,-33.70403
orange,7806.182,0.64382267,3.8924386725760622,-24.403044,-42.90748
broccoli,15732.246,0.64381,4.196790728711982,-51.647465,-58.248135
broccoli,4563.2,0.68585634,3.659269503835753,-52.12635,-55.533382
broccoli,10523.307600000002,0.67351013,4.022152265165111,-51.31966,-57.508934
broccoli,1263.2448000000002,0.7491037,3.1014875191913256,-53.124874,-52.291996
broccoli,12866.6475,0.7138006,4.109465403010349,-52.54358,-58.10825
broccoli,3292.9423999999995,0.6054904,3.5175841341188496,-52.922924,-56.345917
broccoli,10086.990800000001,0.9338916,4.003761624723254,-0.1650515,-50.67286
broccoli,13698.488299999999,0.6358291,4.136672643127769,-50.776417,-59.183193
broccoli,1701.5543999999998,0.63066787,3.2308458383816645,-53.524506,-55.56743
broccoli,27906.716500000002,0.7659461,4.4457087404721545,-50.03609,-56.762985
broccoli,1774.12,0.74752325,3.248982991806457,-55.069984,-55.968136
broccoli,18125.292,0.6162452,4.258285011820533,-51.500004,-58.37879
broccoli,42873.2811,0.7633866,4.632186721418186,-49.193455,-58.15643
broccoli,1093.4655,0.7381541,3.0388050851368105,-52.76385,-52.950134
broccoli,1681.8234,0.7885396,3.225780390729361,-54.285355,-53.970264
broccoli,4817.845400000001,0.5915141,3.682852859795959,-53.36102,-55.647724
broccoli,3405.1162000000004,0.71006435,3.5321319368531285,-50.14976,-51.4108
broccoli,5953.382399999999,0.7768245,3.7747637792216833,-48.951366,-55.916943
broccoli,3652.9114999999997,0.5827049,3.562639150578401,-51.205368,-58.41125
broccoli,6450.254199999999,0.70349836,3.8095768302138606,-53.042515,-56.49114
broccoli,5329.557000000001,0.71555096,3.72669111138094,-52.846745,-57.8651
broccoli,13933.559399999998,0.7280699,4.14406207337423,-48.478798,-58.091396
broccoli,6969.4696,0.6513938,3.843199728089663,-52.502815,-52.048653
broccoli,2836.0254000000004,0.6167349,3.4527101161550493,-53.573708,-54.62484
broccoli,4279.572,0.6866381,3.6314003373933645,-54.927017,-55.051136
broccoli,3961.7052,0.80209386,3.597882155509278,-50.60385,-50.815483
broccoli,26873.1552,0.9308935,4.429318660311209,2.500879,-34.03941
broccoli,18579.4398,0.6588118,4.269032615177723,-50.445843,-59.162388
broccoli,11244.347899999999,0.67909604,4.050934274209759,-50.23069,-58.53333
broccoli,3509.9168000000004,0.7893424,3.5452968219560956,-49.473976,-52.20148
broccoli,6400.6528,0.79434896,3.806224269761995,-50.552483,-53.912518
broccoli,3202.8378000000002,0.7077167,3.505534945423537,-54.86606,-55.01864
broccoli,7524.289500000001,0.7551845,3.8764654968509302,-52.549416,-51.71568
broccoli,15774.5672,0.7045731,4.19795745252915,-50.98042,-59.65436
broccoli,46651.1484,0.7479505,4.668862339135986,-49.771057,-59.774353
broccoli,29185.8735,0.6699642,4.465172695780598,-52.02728,-57.595196
broccoli,42295.254,0.7066896,4.6262916374164265,-49.746315,-57.533073
broccoli,9384.556400000001,0.81807894,3.9724137487117206,-47.82835,-54.617485
broccoli,2803.2264,0.7686861,3.447658174570868,-53.10501,-51.967915
broccoli,1211.4017999999999,0.6785059,3.083288214638069,-51.56861,-53.61376
broccoli,14834.696399999999,0.76199657,4.171278662674842,-50.62539,-51.42523
broccoli,12993.791600000002,0.77510893,4.113735897084128,-49.780132,-51.717598
